Health Status,Name,IP,OS,Protection,Last user,Last active,Group,Tamper protection
Healthy,GJDC01TVW004,192.168.39.174;,Windows 10 Enterprise,Intercept X Advanced,ad-e101622,"Jun 27, 2023 8:37 AM",,On
Questionable,GJEF15VPC002,172.24.66.61;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:37 AM",,On
Healthy,GJLT-0530,10.55.4.149;,Windows 10 Enterprise,Intercept X Advanced,e008343,"Jun 27, 2023 8:37 AM",,On
Healthy,GJLT-0531,10.64.4.121;,Windows 10 Enterprise,Intercept X Advanced,e102766,"Jun 27, 2023 8:37 AM",,On
Healthy,GJLT-1152,10.41.4.179;10.41.5.177;,Windows 10 Enterprise,Intercept X Advanced,e101660,"Jun 27, 2023 8:37 AM",,On
Healthy,GJLT-1600,10.33.4.103;10.33.5.106;,Windows 10 Enterprise,Intercept X Advanced,e101793,"Jun 27, 2023 8:37 AM",,On
Healthy,GJLT-1659,192.168.0.21;10.243.8.58;,Windows 10 Enterprise,Intercept X Advanced,e103296,"Jun 27, 2023 8:37 AM",,On
Healthy,GJWS-0471,10.56.4.181;,Windows 10 Enterprise,Intercept X Advanced,e016473,"Jun 27, 2023 8:37 AM",,On
Healthy,GJWS-0754,10.65.4.176;,Windows 10 Enterprise,Intercept X Advanced,e018998,"Jun 27, 2023 8:37 AM",,On
Healthy,GJWS-1011,10.30.4.176;,Windows 10 Enterprise,Intercept X Advanced,e101998,"Jun 27, 2023 8:37 AM",,On
Questionable,GJWS-1511,172.24.66.192;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:37 AM",,On
Healthy,GJWS-4050,10.65.4.183;,Windows 10 Enterprise,Intercept X Advanced,e100906,"Jun 27, 2023 8:37 AM",,On
Healthy,GJLT-0528,10.64.4.113;,Windows 10 Enterprise,Intercept X Advanced,e009761,"Jun 27, 2023 8:36 AM",,On
Healthy,GJLT-0802,10.56.5.189;,Windows 10 Enterprise,Intercept X Advanced,e006309,"Jun 27, 2023 8:36 AM",,On
Healthy,GJLT-0994,10.36.4.173;,Windows 10 Enterprise,Intercept X Advanced,e104234,"Jun 27, 2023 8:36 AM",,On
Healthy,GJLT-1148,10.20.4.116;192.168.0.121;10.243.9.90;,Windows 10 Enterprise,Intercept X Advanced,e103215,"Jun 27, 2023 8:36 AM",,On
Healthy,GJLT-1197,10.36.4.179;10.36.5.101;,Windows 10 Enterprise,Intercept X Advanced,e103861,"Jun 27, 2023 8:36 AM",,On
Healthy,GJLT-1401,10.20.4.115;10.20.5.103;,Windows 10 Enterprise,Intercept X Advanced,e006639,"Jun 27, 2023 8:36 AM",,On
Healthy,GJLT-1410,10.49.5.102;,Windows 10 Enterprise,Intercept X Advanced,e102482,"Jun 27, 2023 8:36 AM",,On
Healthy,GJPC-0416,10.55.4.175;,Windows 10 Enterprise,Intercept X Advanced,e104262,"Jun 27, 2023 8:36 AM",,On
Healthy,GJPC-0443,10.18.4.177;,Windows 10 Enterprise,Intercept X Advanced,e102960,"Jun 27, 2023 8:36 AM",,On
Healthy,GJPC-0466,10.54.4.196;192.168.79.94;,Windows 10 Enterprise,Intercept X Advanced,e103100,"Jun 27, 2023 8:36 AM",,On
Healthy,GJWS-0747,10.49.4.183;,Windows 10 Enterprise,Intercept X Advanced,e021546,"Jun 27, 2023 8:36 AM",,On
Healthy,GJWS-0758,10.67.4.179;,Windows 10 Enterprise,Intercept X Advanced,e018430,"Jun 27, 2023 8:36 AM",,On
Healthy,GJWS-0984,10.33.4.122;,Windows 10 Enterprise,Intercept X Advanced,e104114,"Jun 27, 2023 8:36 AM",,On
Questionable,GJWS-1512,172.24.66.181;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:36 AM",,On
Questionable,GJWS-1553,172.24.36.65;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:36 AM",,On
Healthy,gjws-4023,172.24.66.195;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:36 AM",,On
Healthy,GJWS-4035,10.33.4.113;,Windows 10 Enterprise,Intercept X Advanced,e103240,"Jun 27, 2023 8:36 AM",,On
Questionable,GJDC01TVW006,192.168.39.199;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 27, 2023 8:35 AM",,On
Healthy,GJPC-0212,10.42.4.104;10.42.5.100;,Windows 10 Enterprise,Intercept X Advanced,e104356,"Jun 27, 2023 8:35 AM",,On
Healthy,GJWS-0732,10.68.4.102;,Windows 10 Enterprise,Intercept X Advanced,e001571,"Jun 27, 2023 8:35 AM",,On
Healthy,GJWS-1018,10.43.4.191;,Windows 10 Enterprise,Intercept X Advanced,e103296,"Jun 27, 2023 8:35 AM",,On
Healthy,GJWS-1041,10.36.4.116;,Windows 10 Enterprise,Intercept X Advanced,e003137,"Jun 27, 2023 8:35 AM",,On
Questionable,GJWS-1562,10.33.37.18;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:35 AM",,On
Healthy,p617gja220,192.168.31.184;,Windows 7 Enterprise Service Pack 1 (32 bit),Intercept X Advanced,Admin,"Jun 27, 2023 8:35 AM",,Off
Healthy,GJDC01EWS-Marty,10.11.29.112;,Windows 10 Enterprise,Intercept X Advanced,e022722,"Jun 27, 2023 8:34 AM",,On
Healthy,GJLT-0418,10.54.4.176;192.168.0.237;10.243.8.52;2001:8003:7427:fa00:118c:82c0:adc1:b74b;2001:8003:7427:fa00:eca4:d92f:7198:bb67,Windows 10 Enterprise,Intercept X Advanced,e022367,"Jun 27, 2023 8:34 AM",,On
Healthy,GJLT-0828,10.35.4.179;,Windows 10 Enterprise,Intercept X Advanced,e104189,"Jun 27, 2023 8:34 AM",,On
Healthy,GJPC-0170,10.30.4.178;,Windows 10 Enterprise,Intercept X Advanced,e102169,"Jun 27, 2023 8:34 AM",,On
Healthy,GJPC-0233,10.64.5.119;,Windows 10 Enterprise,Intercept X Advanced,e102049,"Jun 27, 2023 8:34 AM",,On
Healthy,GJWS-0759,10.49.4.110;,Windows 10 Enterprise,Intercept X Advanced,e100272,"Jun 27, 2023 8:34 AM",,On
Healthy,GJWS-0816,10.30.4.182;,Windows 10 Enterprise,Intercept X Advanced,e102721,"Jun 27, 2023 8:34 AM",,On
Healthy,GJWS-1059,10.39.4.100;,Windows 10 Enterprise,Intercept X Advanced,e103350,"Jun 27, 2023 8:34 AM",,On
Healthy,GJLT-0575,10.29.5.104;,Windows 10 Enterprise,Intercept X Advanced,e101847,"Jun 27, 2023 8:33 AM",,On
Healthy,GJLT-1548,192.168.1.16;10.243.8.228;,Windows 10 Enterprise,Intercept X Advanced,e007205,"Jun 27, 2023 8:33 AM",,On
Healthy,GJLT-1650,10.55.4.84;10.55.5.122;10.166.191.164;,Windows 10 Enterprise,Intercept X Advanced,e005109,"Jun 27, 2023 8:33 AM",,On
Healthy,GJLT-4043,10.54.4.109;10.54.5.114;,Windows 10 Enterprise,Intercept X Advanced,e006118,"Jun 27, 2023 8:33 AM",,On
Healthy,GJPC-0369,10.64.5.190;,Windows 10 Enterprise,Intercept X Advanced,e021243,"Jun 27, 2023 8:33 AM",,On
Healthy,GJPC-0439,10.54.4.207;,Windows 10 Enterprise,Intercept X Advanced,e104314,"Jun 27, 2023 8:33 AM",,On
Healthy,GJWS-1013,10.43.4.195;,Windows 10 Enterprise,Intercept X Advanced,e102667,"Jun 27, 2023 8:33 AM",,On
Questionable,GJWS-1067,10.33.37.22;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:33 AM",,On
Questionable,GJWS-1570,10.33.37.29;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:33 AM",,On
Questionable,GJEF15VPC001,172.24.66.60;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:32 AM",,On
Healthy,GJLT-0623,10.64.5.116;,Windows 10 Enterprise,Intercept X Advanced,e103770,"Jun 27, 2023 8:32 AM",,On
Questionable,GJLT-0893,10.64.4.114;10.64.5.122;,Windows 10 Enterprise,Intercept X Advanced,e100158,"Jun 27, 2023 8:32 AM",,On
Healthy,GJPC-0286,10.38.4.102;10.38.5.175;,Windows 10 Enterprise,Intercept X Advanced,e008975,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-0546,10.51.4.176;,Windows 10 Enterprise,Intercept X Advanced,e001746,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-0576,10.55.4.181;,Windows 10 Enterprise,Intercept X Advanced,e101015,"Jun 27, 2023 8:32 AM",,On
Questionable,GJWS-0733,10.59.5.104;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-0795,10.64.4.159;,Windows 10 Enterprise,Intercept X Advanced,e101689,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-0888,10.64.5.184;,Windows 10 Enterprise,Intercept X Advanced,e006830,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-1008,10.41.4.177;,Windows 10 Enterprise,Intercept X Advanced,e103976,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-1071,10.25.4.110;,Windows 10 Enterprise,Intercept X Advanced,e023134,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-1083,10.55.4.56;,Windows 10 Enterprise,Intercept X Advanced,e022990,"Jun 27, 2023 8:32 AM",,On
Healthy,GJWS-1129,10.20.4.132;,Windows 10 Enterprise,Intercept X Advanced,e011753,"Jun 27, 2023 8:32 AM",,On
Healthy,GJLT-0349,10.64.4.183;,Windows 10 Enterprise,Intercept X Advanced,e004659,"Jun 27, 2023 8:31 AM",,On
Healthy,GJLT-0420,10.55.5.104;,Windows 10 Enterprise,Intercept X Advanced,e101468,"Jun 27, 2023 8:31 AM",,On
Healthy,GJLT-1581,10.29.4.184;,Windows 11 Enterprise,Intercept X Advanced,e018061,"Jun 27, 2023 8:31 AM",,On
Healthy,GJLT-1623,10.35.4.102;,Windows 10 Enterprise,Intercept X Advanced,e018580,"Jun 27, 2023 8:31 AM",,On
Healthy,GJPC-0079,10.54.4.195;10.54.5.116;10.18.75.49;,Windows 10 Enterprise,Intercept X Advanced,e008412,"Jun 27, 2023 8:31 AM",,On
Healthy,GJPC-0417,10.65.5.176;,Windows 11 Enterprise,Intercept X Advanced,e023696,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-0439,10.55.4.90;,Windows 10 Enterprise,Intercept X Advanced,e006255,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-0488,10.55.4.77;,Windows 10 Enterprise,Intercept X Advanced,e022761,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-0491,10.55.4.172;,Windows 10 Enterprise,Intercept X Advanced,e002202,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-0839,10.27.4.182;,Windows 10 Enterprise,Intercept X Advanced,e007420,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-1015,10.43.4.173;,Windows 10 Enterprise,Intercept X Advanced,e100987,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-1017,10.43.4.176;,Windows 10 Enterprise,Intercept X Advanced,e103416,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-1020,10.43.4.174;,Windows 10 Enterprise,Intercept X Advanced,E103831,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-1143,10.20.4.131;,Windows 10 Enterprise,Intercept X Advanced,e021179,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-1234,10.64.5.102;,Windows 10 Enterprise,Intercept X Advanced,e002249,"Jun 27, 2023 8:31 AM",,On
Questionable,GJWS-1597,172.18.248.117;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:31 AM",,On
Healthy,GJWS-1668,192.168.47.177;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:31 AM",,On
Healthy,P617GJAE,192.168.39.100;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,e022955,"Jun 27, 2023 8:31 AM",,On
Healthy,p617gjea,192.168.7.100;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,gjamespc,"Jun 27, 2023 8:31 AM",,On
Healthy,GJDC01TVW007,192.168.39.105;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 27, 2023 8:30 AM",,On
Healthy,GJLT-0314,10.63.4.101;,Windows 10 Enterprise,Intercept X Advanced,e022975,"Jun 27, 2023 8:30 AM",,On
Healthy,GJLT-0891,10.64.4.123;,Windows 10 Enterprise,Intercept X Advanced,e009322,"Jun 27, 2023 8:30 AM",,On
Healthy,GJLT-0940,10.34.4.110;,Windows 10 Enterprise,Intercept X Advanced,e008711,"Jun 27, 2023 8:30 AM",,On
Healthy,GJLT-1601,10.54.5.183;,Windows 11 Enterprise,Intercept X Advanced,e103978,"Jun 27, 2023 8:30 AM",,On
Healthy,GJLT-1619,10.166.195.101;10.243.8.55;,Windows 10 Enterprise,Intercept X Advanced,e104339,"Jun 27, 2023 8:30 AM",,On
Healthy,GJPC-0198,10.55.4.148;,Windows 10 Enterprise,Endpoint Protection,e003057,"Jun 27, 2023 8:30 AM",,On
Healthy,GJWS-0490,10.55.4.170;,Windows 10 Enterprise,Intercept X Advanced,e102257,"Jun 27, 2023 8:30 AM",,On
Healthy,GJWS-0578,10.55.4.193;,Windows 10 Enterprise,Intercept X Advanced,e023575,"Jun 27, 2023 8:30 AM",,On
Healthy,GJWS-0917,10.18.4.102;,Windows 10 Enterprise,Intercept X Advanced,e101512,"Jun 27, 2023 8:30 AM",,On
Healthy,GJWS-4017,10.55.4.197;,Windows 10 Enterprise,Intercept X Advanced,e101816,"Jun 27, 2023 8:30 AM",,On
Healthy,GJLT-0331,10.64.5.111;,Windows 10 Enterprise,Intercept X Advanced,e008334,"Jun 27, 2023 8:29 AM",,On
Healthy,GJLT-0991,10.36.4.111;,Windows 10 Enterprise,Intercept X Advanced,E103757,"Jun 27, 2023 8:29 AM",,On
Healthy,GJLT-1521,10.61.5.103;,Windows 10 Enterprise,Intercept X Advanced,e103139,"Jun 27, 2023 8:29 AM",,On
Healthy,GJLT-4059,192.168.20.6;10.243.8.217;,Windows 10 Enterprise,Intercept X Advanced,e021295,"Jun 27, 2023 8:29 AM",,On
Healthy,GJWS-0799,10.64.4.111;,Windows 10 Enterprise,Intercept X Advanced,e104105,"Jun 27, 2023 8:29 AM",,On
Healthy,GJWS-0949,10.33.4.119;,Windows 10 Enterprise,Intercept X Advanced,e023774,"Jun 27, 2023 8:29 AM",,On
Healthy,GJLT-0782,10.60.4.102;,Windows 10 Enterprise,Intercept X Advanced,e000684,"Jun 27, 2023 8:28 AM",,On
Questionable,GJLT-1407,10.58.5.100;10.29.182.242;,Windows 10 Enterprise,Intercept X Advanced,e004749,"Jun 27, 2023 8:28 AM",,On
Healthy,GJLT-1686,10.29.4.108;,Windows 10 Enterprise,Intercept X Advanced,e101743,"Jun 27, 2023 8:28 AM",,On
Healthy,GJPC-0312,10.49.5.176;,Windows 10 Enterprise,Intercept X Advanced,e102422,"Jun 27, 2023 8:28 AM",,On
Healthy,GJPC-0371,10.27.5.174;,Windows 10 Enterprise,Intercept X Advanced,e023849,"Jun 27, 2023 8:28 AM",,On
Questionable,GJWS-0541,10.33.37.25;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:28 AM",,On
Healthy,GJWS-0757,10.49.4.106;,Windows 10 Enterprise,Intercept X Advanced,e102825,"Jun 27, 2023 8:28 AM",,On
Healthy,GJWS-0930,10.34.4.186;,Windows 10 Enterprise,Intercept X Advanced,e023363,"Jun 27, 2023 8:28 AM",,On
Healthy,GJWS-1065,10.25.4.103;,Windows 10 Enterprise,Intercept X Advanced,e103627,"Jun 27, 2023 8:28 AM",,On
Questionable,GJWS-1508,10.64.34.102;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:28 AM",,On
Questionable,GJCA02D01LIS001,192.168.220.61;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 27, 2023 8:27 AM",,On
Healthy,GJLT-0773,192.168.1.5;10.243.8.215;,Windows 10 Enterprise,Intercept X Advanced,e007334,"Jun 27, 2023 8:27 AM",,On
Healthy,GJPC-0386,10.54.4.154;,Windows 10 Enterprise,Intercept X Advanced,e103200,"Jun 27, 2023 8:27 AM",,On
Healthy,GJWS-0896,10.42.4.185;,Windows 10 Enterprise,Intercept X Advanced,e103289,"Jun 27, 2023 8:27 AM",,On
Healthy,GJWS-0902,10.42.4.101;,Windows 10 Enterprise,Intercept X Advanced,e019825,"Jun 27, 2023 8:27 AM",,On
Healthy,GJWS-0928,10.49.4.102;,Windows 10 Enterprise,Intercept X Advanced,e104177,"Jun 27, 2023 8:27 AM",,On
Healthy,GJWS-0982,10.36.4.178;,Windows 10 Enterprise,Intercept X Advanced,e008102,"Jun 27, 2023 8:27 AM",,On
Questionable,GJWS-1204,172.24.66.191;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:27 AM",,On
Healthy,GJDC01TVW001,192.168.7.101;,Windows 10 Enterprise,Intercept X Advanced,ad-e103978,"Jun 27, 2023 8:26 AM",,On
Healthy,GJLT-1061,10.39.4.174;10.39.5.101;,Windows 10 Enterprise,Intercept X Advanced,e102713,"Jun 27, 2023 8:26 AM",,On
Healthy,GJLT-1524,10.54.4.118;,Windows 10 Enterprise,Intercept X Advanced,e102576,"Jun 27, 2023 8:26 AM",,On
Healthy,GJLT-1646,10.157.155.230;10.243.8.106;,Windows 10 Enterprise,Intercept X Advanced,e100950,"Jun 27, 2023 8:26 AM",,On
Healthy,GJLT-1691,10.47.5.101;,Windows 10 Enterprise,Intercept X Advanced,e103168,"Jun 27, 2023 8:26 AM",,On
Healthy,GJWS-0330,10.46.4.178;,Windows 10 Enterprise,Intercept X Advanced,e007033,"Jun 27, 2023 8:26 AM",,On
Healthy,GJWS-0536,10.55.4.76;,Windows 10 Enterprise,Intercept X Advanced,e101365,"Jun 27, 2023 8:26 AM",,On
Healthy,GJWS-0824,10.64.5.195;,Windows 10 Enterprise,Intercept X Advanced,e103309,"Jun 27, 2023 8:26 AM",,On
Healthy,GJWS-0837,10.27.4.109;,Windows 10 Enterprise,Intercept X Advanced,e102154,"Jun 27, 2023 8:26 AM",,On
Questionable,GJWS-0953,10.33.4.66;192.168.1.2;10.33.5.98;192.168.56.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:26 AM",,On
Questionable,GJWS-1585,10.33.37.50;,Windows 10 Enterprise,Intercept X Advanced,operator,"Jun 27, 2023 8:26 AM",,On
Healthy,GJEF01PC022,192.168.0.115;192.168.0.138;10.243.8.194;2001:8003:e9a6:9b00:366d:4863:ebfe:4255;2001:8003:e9a6:9b00:c5b2:c3e0:cd4e:e89e;2001:8003:e9a6:9b00:13f9:6050:ee97:b3c7;2001:8003:e9a6:9b00:5d01:5845:bf44:d197,Windows 10 Enterprise,Intercept X Advanced,diaz,"Jun 27, 2023 8:25 AM",,On
Healthy,GJLT-1654,10.54.4.174;10.54.5.197;10.97.130.196;,Windows 10 Enterprise,Intercept X Advanced,e016646,"Jun 27, 2023 8:25 AM",,On
Healthy,GJLT-1692,10.47.4.107;,Windows 10 Enterprise,Intercept X Advanced,e104267,"Jun 27, 2023 8:25 AM",,On
Healthy,GJPC-0419,10.20.4.101;10.20.5.104;,Windows 10 Enterprise,Intercept X Advanced,e018237,"Jun 27, 2023 8:25 AM",,On
Healthy,GJLT-0574,10.55.4.14;10.55.5.180;,Windows 10 Enterprise,Intercept X Advanced,e008338,"Jun 27, 2023 8:24 AM",,On
Healthy,GJPC-0174,10.55.4.244;,Windows 10 Enterprise,Intercept X Advanced,e104144,"Jun 27, 2023 8:24 AM",,On
Healthy,GJPC-0413,192.168.0.54;10.243.10.243;2001:8004:1dd3:a597:e2ed:54dd:5e10:1aa4;2001:8004:1dd3:a597:5962:7935:f931:9cfe,Windows 10 Enterprise,Intercept X Advanced,e022651,"Jun 27, 2023 8:24 AM",,On
Healthy,GJWS-1090,10.55.4.53;,Windows 10 Enterprise,Intercept X Advanced,e101798,"Jun 27, 2023 8:24 AM",,On
Healthy,GJLT-0329,10.29.4.183;,Windows 10 Enterprise,Intercept X Advanced,e017074,"Jun 27, 2023 8:23 AM",,On
Healthy,GJLT-0377,10.27.5.112;,Windows 10 Pro,Intercept X Advanced,e104376,"Jun 27, 2023 8:23 AM",,On
Healthy,GJLT-0929,10.64.5.176;,Windows 10 Enterprise,Intercept X Advanced,e103532,"Jun 27, 2023 8:23 AM",,On
Healthy,GJWS-0384,10.54.4.181;,Windows 10 Enterprise,Intercept X Advanced,e024067,"Jun 27, 2023 8:23 AM",,On
Questionable,GJWS-0731,10.33.37.37;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:23 AM",,On
Healthy,GJWS-0734,10.63.4.109;,Windows 10 Enterprise,Intercept X Advanced,e101032,"Jun 27, 2023 8:23 AM",,On
Healthy,GJWS-0977,10.31.4.102;,Windows 10 Enterprise,Intercept X Advanced,e021295,"Jun 27, 2023 8:23 AM",,On
Healthy,GJWS-1212,10.64.4.108;,Windows 10 Enterprise,Intercept X Advanced,e101602,"Jun 27, 2023 8:23 AM",,On
Questionable,GJWS-1559,10.33.37.31;,Windows 10 Enterprise,Intercept X Advanced,operator,"Jun 27, 2023 8:23 AM",,On
Healthy,GJWS-1575,172.18.248.132;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:23 AM",,On
Healthy,GJWS-4049,10.65.4.105;,Windows 10 Enterprise,Intercept X Advanced,e100924,"Jun 27, 2023 8:23 AM",,On
Healthy,GJLT-0873,10.35.4.112;,Windows 10 Enterprise,Intercept X Advanced,e007954,"Jun 27, 2023 8:22 AM",,On
Healthy,GJLT-1029,10.43.4.180;,Windows 10 Enterprise,Intercept X Advanced,e103607,"Jun 27, 2023 8:22 AM",,On
Healthy,GJLT-1526,10.37.4.177;2001:8003:3fab:de00:c554:fb96:7cc7:eabc;2001:8003:3fab:de00:d57d:8377:e1d3:9592,Windows 10 Enterprise,Intercept X Advanced,e007029,"Jun 27, 2023 8:22 AM",,On
Healthy,GJPC-0148,10.54.4.141;10.54.5.180;10.102.124.119;,Windows 10 Enterprise,Intercept X Advanced,e008188,"Jun 27, 2023 8:22 AM",,On
Healthy,GJPC-0277,10.34.4.102;10.34.5.101;,Windows 10 Enterprise,Intercept X Advanced,e016440,"Jun 27, 2023 8:22 AM",,On
Healthy,GJPC-0482,192.168.1.124;10.243.10.16;,Windows 10 Enterprise Evaluation,Intercept X Advanced,e102904,"Jun 27, 2023 8:22 AM",,On
Healthy,GJTA-0626,10.55.5.117;,Windows 10 Enterprise,Intercept X Advanced,e009713,"Jun 27, 2023 8:22 AM",,On
Healthy,GJWS-0858,10.29.4.114;,Windows 10 Enterprise,Intercept X Advanced,e104157,"Jun 27, 2023 8:22 AM",,On
Healthy,GJWS-0863,10.29.4.190;,Windows 10 Enterprise,Intercept X Advanced,e017123,"Jun 27, 2023 8:22 AM",,On
Questionable,GJWS-4057,10.64.5.181;,Windows 10 Enterprise,Intercept X Advanced,e102695,"Jun 27, 2023 8:22 AM",,On
Questionable,GJDC01VPC006,192.168.39.117;,Windows 10 Enterprise,Intercept X Advanced,rimini,"Jun 27, 2023 8:21 AM",,On
Healthy,GJLT-0417,10.54.4.206;,Windows 10 Enterprise,Intercept X Advanced,e101987,"Jun 27, 2023 8:21 AM",,On
Healthy,GJLT-0992,10.36.4.181;10.36.5.100;,Windows 10 Enterprise,Intercept X Advanced,e103634,"Jun 27, 2023 8:21 AM",,On
Healthy,GJLT-1684,10.29.4.174;,Windows 10 Enterprise,Intercept X Advanced,e020927,"Jun 27, 2023 8:21 AM",,On
Healthy,GJPC-0459,10.49.4.103;,Windows 10 Enterprise,Intercept X Advanced,e021568,"Jun 27, 2023 8:21 AM",,On
Healthy,GJWS-0704,10.60.5.101;,Windows 10 Enterprise,Intercept X Advanced,e009047,"Jun 27, 2023 8:21 AM",,On
Healthy,GJWS-1127,10.20.4.102;,Windows 10 Enterprise,Intercept X Advanced,e020050,"Jun 27, 2023 8:21 AM",,On
Healthy,GJLT-0467,10.55.4.57;,Windows 10 Enterprise,Intercept X Advanced,e016613,"Jun 27, 2023 8:20 AM",,On
Healthy,GJPC-0071,10.19.5.109;,Windows 10 Enterprise,Intercept X Advanced,e102292,"Jun 27, 2023 8:20 AM",,On
Healthy,GJPC-0283,10.55.5.106;,Windows 10 Enterprise,Intercept X Advanced,e104195,"Jun 27, 2023 8:20 AM",,On
Healthy,GJPC-0392,10.20.4.106;10.20.5.111;,Windows 10 Enterprise,Intercept X Advanced,e022656,"Jun 27, 2023 8:20 AM",,On
Healthy,GJWS-1124,10.20.4.146;,Windows 10 Enterprise,Intercept X Advanced,e103799,"Jun 27, 2023 8:20 AM",,On
Healthy,GJLT-0360,10.34.4.182;10.34.5.107;,Windows 10 Enterprise,Intercept X Advanced,e016383,"Jun 27, 2023 8:19 AM",,On
Healthy,GJLT-0437,10.59.5.177;,Windows 10 Enterprise,Intercept X Advanced,e007644,"Jun 27, 2023 8:19 AM",,On
Healthy,GJLT-1549,10.64.4.127;,Windows 10 Enterprise,Intercept X Advanced,e006303,"Jun 27, 2023 8:19 AM",,On
Healthy,GJLT-2000,192.168.11.31;10.51.69.249;10.243.8.83;,Windows 11 Enterprise,Intercept X Advanced,e102472,"Jun 27, 2023 8:19 AM",,On
Healthy,GJPC-NG4mnhSe53,10.18.4.176;,Windows 10 Enterprise,Intercept X Advanced,e104048,"Jun 27, 2023 8:19 AM",,On
Healthy,GJWS-0738,10.63.4.156;,Windows 10 Enterprise,Intercept X Advanced,e101054,"Jun 27, 2023 8:19 AM",,On
Healthy,GJWS-1014,10.43.4.197;,Windows 10 Enterprise,Intercept X Advanced,e018915,"Jun 27, 2023 8:19 AM",,On
Healthy,GJLT-0463,10.36.4.186;,Windows 10 Enterprise,Intercept X Advanced,e020124,"Jun 27, 2023 8:18 AM",,On
Healthy,GJLT-1191,10.16.4.103;,Windows 10 Enterprise,Intercept X Advanced,e103660,"Jun 27, 2023 8:18 AM",,On
Healthy,GJLT-1666,10.55.4.72;,Windows 10 Enterprise,Intercept X Advanced,e004884,"Jun 27, 2023 8:18 AM",,On
Healthy,GJPC-0430,10.35.4.180;192.168.79.169;,Windows 10 Enterprise,Intercept X Advanced,e104099,"Jun 27, 2023 8:18 AM",,On
Healthy,GJWS-0553,10.55.4.199;,Windows 10 Enterprise,Intercept X Advanced,e022188,"Jun 27, 2023 8:18 AM",,On
Healthy,GJWS-0976,10.31.4.124;,Windows 10 Enterprise,Intercept X Advanced,c900125,"Jun 27, 2023 8:18 AM",,On
Questionable,GJWS-4036,10.62.5.153;192.168.136.1;192.168.56.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 27, 2023 8:18 AM",,On
Healthy,GJLT-0946,10.34.4.180;,Windows 10 Enterprise,Intercept X Advanced,e005459,"Jun 27, 2023 8:17 AM",,On
Healthy,GJLT-1009,10.41.5.103;,Windows 10 Enterprise,Intercept X Advanced,e102917,"Jun 27, 2023 8:17 AM",,On
Healthy,GJLT-1194,10.30.4.107;,Windows 10 Enterprise,Intercept X Advanced,e103611,"Jun 27, 2023 8:17 AM",,On
Healthy,GJLT-1640,192.168.1.24;10.243.8.47;,Windows 11 Enterprise,Intercept X Advanced,e019953,"Jun 27, 2023 8:17 AM",,On
Healthy,GJLT-1685,10.29.4.106;,Windows 10 Enterprise,Intercept X Advanced,e104064,"Jun 27, 2023 8:17 AM",,On
